STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,Visibility,Temperature,Humidity,WindSpeed,HourlyWindDirection,HourlyStationPressure,HourlySeaLevelPressure,HourlyAltimeterSetting,DailySunrise,DailySunset
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 06:51,FM-15,6,36,82,15,320,29.08,29.81,29.8,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 07:51,FM-15,10,38,79,15,320,29.13,29.86,29.85,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 08:51,FM-15,10,39,73,14,340,29.19,29.92,29.91,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 09:51,FM-15,10,38,73,14,330,29.23,29.96,29.95,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 10:51,FM-15,10,39,70,11,340,29.26,29.99,29.98,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 11:51,FM-15,10,40,65,6,350,29.29,30.02,30.01,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 12:51,FM-15,10,40,65,6,220,29.34,30.07,30.06,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 13:51,FM-15,10,40,65,6,270,29.35,30.09,30.07,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 14:51,FM-15,10,41,62,5,300,29.37,30.11,30.09,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 15:51,FM-15,10,39,67,10,70,29.39,30.12,30.11,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 16:51,FM-15,10,38,65,7,80,29.39,30.13,30.11,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 17:51,FM-15,10,37,67,8,80,29.43,30.17,30.15,1142,13
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 18:51,FM-15,10,36,67,9,40,29.43,30.17,30.15,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 19:51,FM-15,10,35,70,9,60,29.42,30.16,30.14,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 20:51,FM-15,10,35,70,9,70,29.43,30.17,30.15,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 21:51,FM-15,10,34,73,9,80,29.44,30.18,30.16,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 22:51,FM-15,10,34,70,9,90,29.45,30.19,30.17,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 23:51,FM-15,10,34,70,3,100,29.47,30.21,30.19,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,28-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 00:51,FM-15,10,34,67,3,360,29.45,30.19,30.17,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 01:51,FM-15,10,33,72,6,360,29.45,30.19,30.17,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 02:51,FM-15,10,33,72,9,30,29.43,30.17,30.15,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 03:51,FM-15,10,33,72,10,20,29.42,30.16,30.14,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 04:51,FM-15,10,33,72,13,10,29.43,30.17,30.15,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 05:51,FM-15,10,33,75,10,20,29.44,30.18,30.16,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 06:51,FM-15,10,33,75,14,20,29.46,30.2,30.18,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 07:51,FM-15,10,33,78,14,30,29.46,30.2,30.18,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 08:51,FM-15,10,35,72,14,30,29.47,30.21,30.19,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 09:51,FM-15,10,36,70,11,30,29.48,30.23,30.2,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 10:51,FM-15,10,36,70,14,30,29.49,30.23,30.21,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 11:51,FM-15,10,37,67,20,20,29.48,30.22,30.2,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 12:51,FM-15,10,38,62,16,30,29.46,30.21,30.18,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 13:51,FM-15,10,39,57,17,40,29.45,30.19,30.17,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 14:51,FM-15,10,40,58,17,20,29.45,30.19,30.17,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 15:51,FM-15,10,41,53,15,40,29.46,30.2,30.18,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 16:51,FM-15,10,39,43,14,40,29.48,30.22,30.2,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 17:51,FM-15,10,37,36,9,40,29.5,30.25,30.22,1140,14
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 18:51,FM-15,10,34,46,5,40,29.5,30.25,30.22,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 19:51,FM-15,10,33,49,3,20,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 20:51,FM-15,10,33,47,3,20,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 21:51,FM-15,10,30,58,5,340,29.52,30.26,30.24,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 22:51,FM-15,10,29,61,0,0,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 23:51,FM-15,10,29,58,0,0,29.51,30.26,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,29-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 00:51,FM-15,10,28,63,0,0,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 01:51,FM-15,10,28,63,3,300,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 02:51,FM-15,10,28,63,0,0,29.49,30.24,30.21,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 03:51,FM-15,10,26,71,0,0,29.49,30.23,30.21,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 04:51,FM-15,10,26,71,0,0,29.49,30.23,30.21,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 05:51,FM-15,10,27,69,0,0,29.5,30.25,30.22,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 06:51,FM-15,10,31,67,0,0,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 07:51,FM-15,10,35,64,3,0,29.51,30.25,30.23,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 08:51,FM-15,10,39,48,7,190,29.5,30.24,30.22,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 09:51,FM-15,10,44,37,6,220,29.49,30.23,30.21,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 10:51,FM-15,10,46,35,0,0,29.47,30.21,30.19,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 11:51,FM-15,10,50,32,5,0,29.44,30.18,30.16,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 12:51,FM-15,10,53,32,13,200,29.41,30.15,30.13,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 13:51,FM-15,10,55,30,14,210,29.38,30.12,30.1,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 14:51,FM-15,10,57,29,11,190,29.35,30.09,30.07,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 15:51,FM-15,10,57,30,13,220,29.35,30.09,30.07,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 16:51,FM-15,10,55,35,14,220,29.33,30.06,30.05,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 17:51,FM-15,10,53,40,10,190,29.32,30.06,30.04,1138,15
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 18:51,FM-15,10,48,52,9,170,29.31,30.04,30.03,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 19:51,FM-15,10,47,56,8,190,29.32,30.05,30.04,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 20:51,FM-15,10,44,60,7,180,29.31,30.05,30.03,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 21:51,FM-15,10,41,65,8,160,29.31,30.04,30.03,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 22:51,FM-15,10,45,56,8,180,29.31,30.04,30.03,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 23:51,FM-15,10,44,58,8,180,29.31,30.04,30.03,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,30-03-2014 23:59,SOD,10,32,61,10,0,29.35,30.09,30.07,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 00:51,FM-15,10,45,56,9,180,29.3,30.03,30.02,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 01:51,FM-15,10,45,56,9,190,29.3,30.03,30.02,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 02:51,FM-15,10,47,52,11,190,29.3,30.03,30.02,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 03:51,FM-15,10,46,54,8,190,29.3,30.03,30.02,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 04:51,FM-15,10,43,60,7,160,29.29,30.02,30.01,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 05:51,FM-15,10,43,63,8,150,29.29,30.02,30.01,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 06:51,FM-15,10,46,56,9,180,29.29,30.02,30.01,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 07:51,FM-15,10,50,50,13,170,29.27,30,29.99,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 08:51,FM-15,10,52,47,15,180,29.27,30,29.99,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 09:51,FM-15,10,58,38,15,180,29.25,29.98,29.97,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 10:51,FM-15,10,62,28,24,200,29.24,29.96,29.96,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 11:51,FM-15,10,65,26,21,190,29.21,29.93,29.93,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 12:51,FM-15,10,67,24,23,160,29.17,29.89,29.89,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 13:51,FM-15,10,67,25,26,170,29.13,29.85,29.85,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 14:51,FM-15,10,64,29,24,160,29.1,29.82,29.81,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 15:51,FM-15,10,64,26,29,170,29.05,29.77,29.76,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 16:51,FM-15,10,64,25,25,160,29.04,29.75,29.75,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 17:51,FM-15,10,63,26,21,170,29.03,29.74,29.74,1137,16
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 18:51,FM-15,10,62,26,25,170,29.03,29.74,29.74,1135,17
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 19:51,FM-15,10,60,35,25,170,29.03,29.74,29.74,1135,17
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 20:51,FM-15,10,59,36,20,170,29.01,29.72,29.72,1135,17
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,31-03-2014 21:51,FM-15,10,56,49,18,180,29.01,29.73,29.72,1135,17
